age	marital	address	income	inccat	car	carcat	ed	employ	retire	empcat	gender	reside	wireless	multline	voice	pager	internet	callid	callwait	owntv	ownvcr	owncd	ownpda	ownpc	ownfax	news	response
24	0	2	26	2	13	1	4	0	0	1	m	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
32	1	8	19	1	10	1	4	4	0	1	m	6	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1
36	1	6	88	4	45	3	4	8	0	2	f	2	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1
31	1	6	27	2	14	1	5	4	0	1	f	2	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1
32	0	7	27	2	13	1	1	0	0	1	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
37	0	9	81	4	40	3	4	7	0	2	m	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1
56	0	23	62	3	31	3	1	38	1	3	f	3	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
53	1	30	75	4	40	3	4	11	0	2	f	2	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1
19	0	0	18	1	9	1	2	0	0	1	m	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1
41	0	4	129	4	65	3	2	19	0	3	m	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
58	1	31	230	4	76	3	5	26	0	3	m	3	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1
34	0	12	47	2	22	2	1	17	0	3	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0
50	0	26	82	4	41	3	1	22	0	3	f	1	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1
54	0	29	469	4	73	3	3	31	0	3	f	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1
55	0	5	55	3	28	2	2	12	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
28	0	5	23	1	11	1	4	0	0	1	m	2	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1
40	1	0	26	2	13	1	3	3	0	1	m	3	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
42	0	20	170	4	85	3	5	6	0	2	f	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30	0	0	27	2	13	1	3	2	0	1	m	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1
50	1	22	60	3	30	3	1	22	0	3	m	2	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1
60	1	25	25	2	13	1	4	9	0	2	m	2	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1
29	1	3	23	1	11	1	2	0	0	1	f	4	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1
24	0	2	30	2	15	2	1	3	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
35	1	6	23	1	11	1	1	4	0	1	f	2	0	0	0	0	9	0	0	1	1	1	0	0	0	1	1
42	0	22	39	2	20	2	3	6	0	2	m	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
31	1	11	54	3	27	2	2	11	0	2	m	6	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1
42	1	2	157	4	78	3	2	22	0	3	f	7	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1
49	1	29	108	4	54	3	2	15	0	3	m	4	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
26	0	0	19	1	10	1	2	0	0	1	f	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
47	0	26	35	2	18	2	1	11	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
41	0	7	68	3	34	3	2	9	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1
38	1	18	77	4	38	3	5	7	0	2	f	2	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1
36	0	8	24	1	12	1	2	8	0	2	m	1	0	0	0	0	9	0	0	1	1	1	0	0	0	1	1
32	0	7	53	3	26	2	4	6	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1
36	0	2	28	2	14	1	5	8	0	2	m	3	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0
53	0	6	49	2	25	2	3	2	0	1	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
39	1	5	29	2	15	1	1	10	0	2	m	7	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
24	0	5	38	2	19	2	4	0	0	1	m	4	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0
51	0	19	32	2	17	2	2	3	0	1	f	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
36	1	15	110	4	55	3	4	0	0	1	f	4	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
36	1	3	37	2	18	2	3	6	0	2	f	3	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1
40	0	19	27	2	14	1	4	3	0	1	f	4	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1
39	0	15	59	3	29	2	2	17	0	3	m	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
62	0	3	110	4	55	3	2	28	0	3	f	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1
26	0	2	35	2	18	2	4	0	0	1	m	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1
28	1	9	24	1	12	1	3	7	0	2	f	5	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1
61	0	26	32	2	16	2	2	10	0	2	m	1	0	0	1	0	1	1	1	1	1	1	0	0	1	0	1
34	0	5	252	4	72	3	4	9	0	2	f	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1
22	0	1	26	2	13	1	4	0	0	1	f	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
39	1	16	29	2	14	1	1	5	0	2	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
33	1	3	40	2	21	2	3	7	0	2	f	2	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1
67	1	12	62	3	30	3	3	1	0	1	m	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
36	0	4	49	2	25	2	3	11	0	2	m	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1
29	0	9	38	2	19	2	4	3	0	1	m	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
52	0	30	133	4	66	3	4	19	0	3	f	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1
39	1	11	101	4	49	3	3	18	0	3	f	2	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1
37	0	6	73	3	36	3	3	1	0	1	m	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0
30	0	11	23	1	11	1	3	8	0	2	f	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1
39	1	9	212	4	76	3	3	10	0	2	m	3	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1
52	1	8	44	2	21	2	2	6	0	2	f	4	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0
34	1	0	21	1	10	1	3	3	0	1	m	6	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
43	0	4	69	3	35	3	2	14	0	2	f	2	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1
50	1	20	141	4	70	3	1	25	0	3	f	3	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1
45	0	10	104	4	51	3	4	7	0	2	m	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1
58	0	4	31	2	15	2	2	17	0	3	m	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1
32	1	6	42	2	21	2	2	2	0	1	m	6	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0
28	0	3	21	1	10	1	2	2	0	1	m	4	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1
32	0	10	131	4	65	3	5	6	0	2	f	1	1	0	0	0	1	1	0	1	1	1	0	1	0	1	1
41	1	12	20	1	10	1	1	4	0	1	m	3	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
44	0	8	124	4	62	3	3	21	0	3	m	1	0	1	1	0	9	0	0	1	1	1	0	0	0	0	1
43	1	18	60	3	30	3	4	12	0	2	f	6	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1
47	0	10	112	4	55	3	3	11	0	2	f	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
51	0	1	55	3	27	2	4	24	0	3	f	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
34	0	8	19	1	9	1	1	0	0	1	f	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
53	1	17	17	1	8	1	3	5	0	2	f	5	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1
19	1	0	26	2	13	1	2	0	0	1	f	4	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1
48	1	2	113	4	56	3	1	21	0	3	f	2	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0
53	1	12	216	4	80	3	1	36	0	3	m	2	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1
52	1	17	238	4	77	3	3	21	0	3	f	4	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1
53	1	26	120	4	59	3	3	20	0	3	f	2	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1
34	1	3	55	3	28	2	2	8	0	2	m	6	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1
61	0	38	61	3	32	3	4	12	0	2	f	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
37	0	1	64	3	31	3	3	16	0	3	m	3	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1
53	0	2	256	4	74	3	2	29	0	3	m	2	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
56	1	14	11	1	5	1	2	9	1	2	m	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
54	0	7	62	3	30	3	3	11	0	2	m	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1
40	1	8	33	2	17	2	3	0	0	1	f	3	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
26	0	2	22	1	11	1	3	4	0	1	m	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0
32	0	6	64	3	32	3	4	3	0	1	f	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0
21	0	1	13	1	6	1	2	0	0	1	f	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
53	0	27	192	4	97	3	1	33	0	3	f	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
31	0	11	47	2	23	2	3	5	0	2	f	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1
40	0	4	104	4	52	3	3	16	0	3	m	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1
48	1	12	75	4	37	3	2	7	0	2	f	4	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1
51	1	1	195	4	98	3	4	28	0	3	f	2	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1
25	0	4	17	1	9	1	3	0	0	1	m	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1
45	1	23	41	2	20	2	1	3	0	1	f	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
39	1	11	105	4	51	3	1	17	0	3	m	4	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1
58	1	17	128	4	65	3	3	20	0	3	f	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
48	1	23	108	4	54	3	4	5	0	2	f	5	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
39	0	10	18	1	9	1	1	7	0	2	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
51	1	19	116	4	60	3	3	21	0	3	f	3	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1
60	0	19	242	4	66	3	4	26	0	3	f	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1
43	1	3	142	4	72	3	2	23	0	3	m	4	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1
47	0	12	107	4	54	3	2	23	0	3	f	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
41	0	17	120	4	60	3	5	15	0	3	f	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1
61	1	5	107	4	53	3	1	28	0	3	f	2	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1
62	0	26	40	2	19	2	4	19	1	3	m	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1
41	0	21	68	3	34	3	2	22	0	3	m	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1
48	1	28	129	4	63	3	2	27	0	3	m	3	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1
66	1	15	30	2	15	1	2	18	1	3	m	2	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1
41	1	8	44	2	22	2	3	16	0	3	f	4	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1
28	0	3	18	1	9	1	2	0	0	1	m	5	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1
27	0	0	15	1	8	1	3	1	0	1	m	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
51	0	13	129	4	63	3	4	20	0	3	f	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
44	1	14	75	4	38	3	3	8	0	2	m	4	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1
28	0	2	36	2	18	2	1	12	0	2	f	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
61	1	27	108	4	53	3	2	14	0	2	f	2	0	1	1	1	9	1	1	1	1	1	0	0	0	0	1
23	0	0	17	1	8	1	3	1	0	1	f	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
21	1	1	22	1	11	1	3	0	0	1	m	6	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
51	1	17	70	3	35	3	1	15	0	3	m	2	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1
46	0	14	25	2	13	1	3	1	0	1	m	1	0	0	1	0	9	1	1	1	1	1	0	0	0	1	1
49	0	0	43	2	20	2	2	12	0	2	m	3	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1
31	0	9	23	1	12	1	2	0	0	1	f	1	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1
44	1	18	35	2	18	2	2	6	0	2	f	4	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
37	0	7	41	2	21	2	4	6	0	2	m	1	1	0	0	1	8	0	1	1	1	1	0	0	0	1	1
31	1	4	15	1	7	1	3	1	0	1	m	4	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
45	0	25	100	4	49	3	2	9	0	2	f	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0
69	0	34	21	1	10	1	1	1	0	1	m	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0
40	0	1	35	2	17	2	1	5	0	2	m	5	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
43	0	10	92	4	46	3	4	18	0	3	m	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1
35	1	10	61	3	31	3	5	1	0	1	f	4	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0
26	0	1	52	3	27	2	4	0	0	1	f	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
47	0	7	301	4	80	3	2	25	0	3	m	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1
38	0	18	32	2	16	2	1	8	0	2	m	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1
43	1	8	72	3	35	3	1	23	0	3	m	6	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1
32	0	10	41	2	21	2	2	7	0	2	f	3	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1
27	0	3	45	2	21	2	3	0	0	1	m	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1
31	0	8	40	2	21	2	4	5	0	2	m	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1
32	1	11	29	2	14	1	2	8	0	2	f	6	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
35	0	13	18	1	9	1	3	2	0	1	m	3	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
66	1	24	71	3	34	3	1	27	0	3	m	2	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1
47	0	13	57	3	28	2	2	15	0	3	m	3	0	0	1	0	9	1	1	1	1	1	0	0	0	1	1
39	0	8	72	3	37	3	3	7	0	2	m	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1
59	1	37	34	2	17	2	4	0	0	1	m	2	1	1	0	0	1	0	0	1	1	1	0	1	1	0	1
58	1	28	13	1	7	1	1	22	1	3	m	2	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0
45	1	10	28	2	14	1	2	7	0	2	m	2	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1
54	1	2	23	1	11	1	3	1	0	1	m	4	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1
38	1	9	89	4	45	3	1	20	0	3	f	7	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1
64	0	29	15	1	8	1	3	22	1	3	m	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
42	1	21	38	2	19	2	2	4	0	1	f	4	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1
44	1	5	50	3	25	2	1	16	0	3	m	4	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
59	0	18	22	1	11	1	2	1	0	1	m	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1
28	0	4	17	1	9	1	1	4	0	1	f	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1
42	1	17	33	2	16	2	3	5	0	2	f	3	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1
33	1	1	67	3	34	3	3	5	0	2	f	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
53	0	27	52	3	25	2	3	0	0	1	f	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
23	0	4	33	2	16	2	4	0	0	1	m	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
51	1	32	24	1	12	1	1	1	0	1	f	2	0	1	1	1	0	0	0	1	1	1	0	0	0	0	1
44	0	19	21	1	10	1	3	1	0	1	f	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1
57	1	20	129	4	63	3	1	28	0	3	m	2	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1
37	1	4	22	1	11	1	1	3	0	1	f	2	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1
44	0	6	63	3	32	3	2	14	0	2	m	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
57	0	4	20	1	10	1	2	2	0	1	f	3	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1
39	1	18	72	3	37	3	2	16	0	3	f	4	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
38	0	9	62	3	31	3	4	8	0	2	m	4	1	0	1	0	0	0	0	1	1	1	1	1	0	0	1
51	0	21	60	3	31	3	1	22	0	3	f	3	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1
47	0	26	48	2	24	2	1	12	0	2	m	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
52	0	23	28	2	14	1	4	8	0	2	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
68	0	20	130	4	64	3	3	25	0	3	f	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1
21	1	0	13	1	6	1	3	0	0	1	m	3	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
33	1	12	96	4	45	3	4	8	0	2	m	6	0	1	1	0	1	0	0	1	1	1	0	1	0	1	1
33	0	11	36	2	18	2	2	4	0	1	f	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0
47	1	10	103	4	52	3	1	20	0	3	f	2	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1
23	1	4	22	1	11	1	4	0	0	1	m	4	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1
48	0	12	103	4	54	3	1	27	0	3	m	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0
45	1	8	43	2	22	2	1	17	0	3	m	5	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
43	1	9	89	4	45	3	2	22	0	3	m	5	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1
31	1	10	39	2	20	2	2	0	0	1	f	4	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1
23	1	1	19	1	9	1	3	0	0	1	f	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
24	0	2	20	1	10	1	2	5	0	2	m	3	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1
47	1	14	106	4	53	3	3	22	0	3	f	2	0	1	0	0	1	0	0	1	1	1	0	1	0	1	1
29	1	10	16	1	8	1	2	1	0	1	f	3	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1
55	0	2	47	2	23	2	1	10	0	2	m	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1
32	1	4	34	2	17	2	2	11	0	2	f	6	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1
45	1	20	34	2	17	2	2	0	0	1	m	4	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0
44	0	19	45	2	21	2	4	7	0	2	m	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1
41	1	21	51	3	25	2	2	12	0	2	f	3	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1
31	1	0	45	2	23	2	2	3	0	1	m	5	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1
36	1	5	26	2	13	1	1	2	0	1	m	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
54	1	30	42	2	21	2	3	2	0	1	f	3	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0
26	1	7	31	2	16	2	4	1	0	1	f	6	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1
37	0	13	53	3	26	2	4	11	0	2	m	1	0	1	0	0	8	0	0	1	1	1	0	1	0	1	1
62	0	0	299	4	76	3	2	33	0	3	m	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1
56	1	25	10	1	5	1	4	19	1	3	m	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1
59	1	34	48	2	25	2	1	16	0	3	f	2	1	1	1	1	8	1	1	1	1	1	0	0	0	0	1
31	0	12	28	2	14	1	1	1	0	1	m	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1
30	1	10	21	1	11	1	2	7	0	2	m	2	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
52	1	32	42	2	21	2	3	13	0	2	m	2	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1
52	1	26	169	4	85	3	3	12	0	2	m	3	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1
55	0	3	25	2	13	1	4	29	1	3	m	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1
43	0	2	19	1	9	1	4	2	0	1	m	2	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1
71	1	52	592	4	83	3	1	53	0	3	m	2	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1
24	0	5	29	2	14	1	2	4	0	1	m	3	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1
46	0	14	45	2	23	2	1	15	0	3	f	2	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1
26	0	7	32	2	15	2	4	0	0	1	m	2	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1
43	1	5	23	1	12	1	3	2	0	1	m	4	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
44	0	7	85	4	42	3	2	5	0	2	m	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42	0	21	52	3	27	2	1	25	0	3	f	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1
48	1	11	426	4	62	3	4	5	0	2	f	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59	0	38	58	3	29	2	1	19	0	3	f	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1
20	0	0	20	1	10	1	3	0	0	1	m	2	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0
50	1	14	169	4	86	3	1	18	0	3	f	3	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1
32	0	12	36	2	18	2	4	5	0	2	f	1	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1
48	1	20	19	1	9	1	4	7	0	2	f	2	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1
49	1	17	424	4	75	3	5	22	0	3	m	5	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0
33	0	4	49	2	25	2	3	10	0	2	m	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
20	1	0	23	1	11	1	3	0	0	1	m	3	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1
43	0	9	79	4	38	3	1	26	0	3	m	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1
45	1	24	65	3	32	3	2	2	0	1	m	3	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
67	0	15	87	4	43	3	4	30	0	3	f	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	1
31	1	6	31	2	16	2	2	8	0	2	f	4	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1
53	1	12	152	4	76	3	5	5	0	2	f	2	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
59	1	20	55	3	29	2	1	39	1	3	m	3	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1
27	0	0	29	2	14	1	2	6	0	2	m	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1
48	0	15	160	4	80	3	4	21	0	3	m	2	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
32	0	12	35	2	18	2	1	8	0	2	m	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1
38	1	13	69	3	35	3	4	10	0	2	m	3	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1
28	0	6	28	2	14	1	3	3	0	1	f	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1
53	1	23	46	2	23	2	1	3	0	1	f	2	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
28	0	4	13	1	7	1	4	0	0	1	f	4	1	0	1	0	9	0	1	1	0	0	1	1	1	1	1
47	0	3	226	4	80	3	3	18	0	3	f	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1
42	0	4	71	3	35	3	3	13	0	2	f	4	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1
30	0	1	46	2	23	2	5	3	0	1	m	3	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1
27	0	7	55	3	28	2	2	1	0	1	m	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1
61	1	38	23	1	12	1	2	11	0	2	m	2	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1
63	1	33	206	4	69	3	3	34	0	3	m	2	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1
54	1	12	202	4	82	3	3	25	0	3	f	2	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1
58	0	8	160	4	81	3	3	31	1	3	m	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1
30	1	3	46	2	22	2	4	1	0	1	m	3	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1
62	0	10	253	4	63	3	2	38	0	3	f	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1
51	0	29	122	4	62	3	1	17	0	3	m	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1
33	1	1	39	2	20	2	1	8	0	2	m	3	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1
32	1	9	26	2	13	1	4	1	0	1	m	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44	1	23	21	1	10	1	1	3	0	1	f	6	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
70	0	33	178	4	88	3	3	27	0	3	f	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1
29	0	7	39	2	20	2	2	8	0	2	f	1	1	0	1	0	9	1	1	1	1	1	0	0	0	0	1
22	0	1	38	2	19	2	4	0	0	1	m	1	1	0	1	1	8	1	0	1	1	1	1	0	0	1	1
